118, 61730; 61729; 61925; 61500; 61415; 61540; 61542; 61414; 61926; 61504;
6187,12810; 12820; 12830; 56594; 83474; 83480; 83490; 97290; 97304; 97318; 186378; 186402; 271900; 271910; 282638; 317460; 317470; 358940; 358942; 410142; 1332242; 1595658; 1595676; 1595678; 1631498; 1652746; 1652764; 1652766; 1934346; 1934350; 1934356; 1934360; 2004238; 2049556; 2049570; 2056970; 2056988; 2056994; 2135054; 2135064; 2135074; 2165272; 2165282; 2165518; 2165528; 2165538; 2193166; 2193176; 2193186; 2196494; 2199334; 2211086; 2211096; 2211106; 2215950; 2215960; 2215970; 2226190; 2226196; 2226214; 2238488; 2238498; 2248226; 2260494; 2260500; 2260504; 2260514; 2280974; 2280984; 2280994; 2296330; 2296340; 2296350; 2297098; 2297108; 2297118; 2305038; 2305048; 2305058; 2314274; 2315022; 2315032; 2315042; 2315052; 2318350; 2318360; 2318370; 2318882; 2321166; 2321176; 2321934; 2321944; 2321954; 2327310; 2327320; 2327330; 2516750; 2516760; 2516770; 2524942; 2524952; 2589714; 2589716; 2589726; 2610442; 2610452; 2610462; 2733838; 2733844; 2733854; 2764298; 2764318; 2780938; 2780958; 2835238; 2875924; 2972942; 2972952; 2972962; 2993674; 2993684; 3002642; 3157524; 3157790; 128006410; 128006410; 128016424; 128016434; 128016444; 128035092; 128035102; 128035368; 128040714; 128041738; 128041748; 128072458; 128072468; 128072478; 128072488; 128090378; 128093962; 128093972; 128093982; 128098058; 128098068; 128098078; 128114954; 128114964; 128114984; 128114994; 128115004; 128136970; 128136990; 128137010; 128139530; 128139540; 128139550; 128525598; 128555530; 128555540; 128705802; 128705812; 128705822; 128750346; 128750356; 128750366; 128824074; 129191178; 129191188; 129191198; 129923594; 129923604; 129923614; 130139146; 130139156; 130139166; 130233866; 130233876; 130233886; 130286090; 130537994; 130538014; 130559498; 130559508; 130559518; 130713098; 130713108; 131290634; 131290644; 131290654; 131420702; 131547658; 131547668; 131547678; 134043146; 134043156;
6188,83476; 186388; 186644; 271882; 282644; 282654; 282658; 317450; 358922; 410122; 410142; 1631508; 1631518; 1934366; 2049546; 2165528; 2165538; 2196504; 2196514; 2199306; 2199316; 2213390; 2213400; 2213410; 2238478; 2248206; 2248216; 2280970; 2314254; 2314264; 2318862; 2318872; 2321186; 2524962; 2764308; 2775566; 2775576; 2775586; 2835210; 2835220; 2875914; 2875934; 3017226; 3017236; 3017246; 3078162; 3078172; 3078182; 3078192; 3185674; 128041738; 128041748; 128041758; 128044298; 128044318; 128083732; 128090398; 128098078; 128114954; 128114974; 128114984; 128114994; 128501022; 128525578; 128525598; 128550154; 128550164; 128550174; 129595402; 129595412; 129595422; 129923604; 130537994; 130538004; 130558986; 130558996; 130559006; 130559498; 130559508; 130559518; 134043166;
6190,2178328; 2183182; 2183192; 2183202; 2186250; 2186260; 2186274; 2190616; 2190626; 2196750; 2196760; 2213642; 2213662; 2220814; 2220834; 2226978; 2248728; 2267150; 2268942; 2448152; 2448162; 2684440; 2684450; 2732558; 2732568; 2791444; 2821906; 2821916; 2821918; 2958360; 3015946; 3015956; 3015966; 128108298; 128108318; 128115466; 128119582; 128632586; 128864532; 129276180; 129276190; 129732618; 129732628; 130072074; 130072084; 130073098; 130390538; 130390548; 130390558; 130390568; 130482186; 130482196; 130482206; 130482472; 130482482; 130482492; 130535946; 130535956; 130555914; 130556938; 130556948; 130556958; 130617886; 130619924; 130619934; 131299348; 131299358; 131442186; 131442196; 133572618; 134554900;
6191,2178318; 2178338; 2190606; 2196770; 2203406; 2203416; 2203426; 2213652; 2226958; 2226968; 2248718; 2248738; 2267160; 2267170; 2268952; 2268962; 2448142; 2684430; 2732578; 2763786; 2763796; 2763806; 2791434; 2791454; 2958350; 2958370; 3004170; 3004180; 3004190; 3027210; 3027214; 3027224; 3027230; 3027234; 3063570; 3200782; 3200792; 3200802; 128108308; 128115466; 128115476; 128115486; 128119562; 128119572; 128119582; 128141066; 128141076; 128141086; 128632586; 128632596; 128864808; 129276170; 129276190; 129732618; 129732638; 130072074; 130072094; 130073108; 130073118; 130482186; 130482196; 130482206; 130482472; 130482482; 130482492; 130535946; 130535956; 130535966; 130555914; 130555924; 130556938; 130556948; 130556958; 130617876; 130619914; 130619924; 130619934; 131299338; 131299348; 131299358; 131442186; 131442196; 131442206; 133572638; 134554890; 134554900; 134554910;
6194,2201630; 2205204; 2205214; 2213902; 2213912; 2213922; 2221066; 2225930; 2225950; 2226698; 2243594; 2243604; 2243614; 2249240; 2249250; 2433290; 2433310; 2448408; 2717454; 2717464; 2717474; 2973710; 3008778; 3008788; 3008798; 3241738; 3241748; 3241758; 128125726; 128151316; 128151326; 128444170; 128444180; 128832276; 128876298; 128876308; 128876318; 129575434; 129575454; 129690634; 129690644; 131442698; 131442708; 131442718; 131537428; 133260810; 133260820; 133260830;
8200,998674;
8201,128002314; 128002324; 128002329; 128002334; 128002339; 128002826; 128002846; 128003087; 128003107; 128003338; 128003348; 128003358; 128003850; 128003855; 128003860; 128003870; 128004111; 128004121; 128591114; 128649482; 128649492; 128649502; 128649753; 128649763; 128653578; 128653588; 128653593; 128653598; 128844554; 128844564; 128844574; 128854282; 128854287; 128854292; 128891146; 128891156; 128891166; 128891407; 128891417; 128994058; 128994068; 128994078; 128994319; 128994329; 128994339; 129071882; 129071892; 129071902; 129108234; 129108239; 129108244; 129108254; 129218314; 129218324; 129218334; 129218595; 129867786; 129867791; 129867796; 129867801; 129867806; 130435082; 130435092; 133683722; 133683732; 133683742; 133764106; 133764116; 133764126; 134140426; 134140436; 134140446; 134534410; 134534420; 134534424; 134534430; 134534435;
8208,908562; 1560082; 128120074; 128590612; 128590622; 128596234; 128596244; 128596746; 128596756; 128596766; 128651530; 128651550; 128744202; 128744222; 128923924; 128923934; 129262346; 129262366; 129273610; 129273620; 129273630; 129850890; 129850900; 129850910; 130627092; 130682890; 130682900; 130682910; 130971146; 130971156; 130971156; 130971166; 131327508; 134902794; 134902804; 134902814;
8237,947218; 1031442; 128018698; 128018708; 128018718; 128560394; 128560404; 128560414; 128660746; 128660756; 128660766; 128712478; 128757012; 128757022; 128767754; 128767774; 128880414; 128887562; 128887572; 128932106; 128932116; 128932126; 128932618; 128932628; 128932638; 128941322; 128941332; 128941337; 128941342; 129000714; 129000724; 129000734; 129115402; 129115412; 130364938; 130364948; 130364958; 130665999; 130666009; 131074570; 131074580; 131115038; 131384330; 131384340; 131384350; 131445770; 131588116; 133238292; 133238302; 133436426; 133436436; 133436436; 133436446; 133649418; 133649428; 133649438; 133870090; 133870110; 133995018; 133995028; 133995038; 134119434; 134119444; 134119454; 134383114; 134383124; 134383134; 135465994;
8247,1804818; 130762250; 130762260; 130762270;
8249,128878868; 128878878; 129037066; 129037086; 129049866; 129049876; 129049886; 129442058; 129442068; 129442078; 129701898; 129701908; 129701918; 129851934; 129872906; 129872916; 129872926; 130074122; 130074132; 130074142; 130083860; 130083870; 130124298; 130124308; 130124318; 130504714; 130504724; 130986506; 130986516; 130986526; 131046410; 131046430; 131187722; 131187732; 131187742; 131199498; 131199508; 131199518; 131472394; 131472404; 131472414; 133215242; 133215252; 133215262; 133507594; 133507604; 133507614; 133889034; 133889044; 133946890; 133946900; 133946910;
8251,1334802; 128509716; 128509726; 128538900; 128538910; 128558858; 128558868; 128558878; 128559370; 128559380; 128559390; 128559882; 128559902; 128593162; 128593172; 128593182; 128595722; 128595742; 128598292; 128598302; 128611594; 128611604; 128611614; 128642826; 128642836; 128642846; 128649994; 128650004; 128650014; 128825610; 128825620; 128826634; 128826644; 128836362; 128836367; 128836372; 128836377; 128836382; 128846602; 128846622; 128989962; 128989972; 128989982; 128996618; 128996628; 129755146; 129755156; 129755166; 130002954; 130002964; 130024970; 130024980; 130024990; 130248202; 130329630; 131167252; 131167262; 131244042; 131244052; 131244062; 131315732; 131474442; 133286922; 133286932;
8265,1773842; 128020234; 128020244; 128020254; 128118026; 128118036; 128118046; 128588554; 128588564; 128588574; 128594698; 128594718; 128595210; 128595220; 128640266; 128831242; 128831252; 128853780; 128855306; 128855316; 128868106; 128868116; 128986378; 128986388; 128986398; 129032468; 129048330; 129048340; 129202954; 129202964; 129202974; 129223454; 129367818; 129367828; 129367838; 129414410; 129414420; 129414430; 129608714; 129713674; 129713684; 129713694; 129866772; 130155018; 130155028; 130307594; 130307614; 130455050; 130455070; 130509322; 130509332; 130790410; 130790420; 130790430; 130818058; 131336714; 131339786; 131339796; 131393044; 131496970; 131496990; 133306890; 133306910; 133375498; 133375508; 133375518; 133686282; 133686302; 134887434; 134887444;
8269,128594708; 129107722; 129177866; 129177876; 129177886; 129218826; 129218836; 129223946; 129223956; 129285396; 129285406; 129307402; 129307412; 129307422; 129310986; 129310996; 129311006; 129328414; 129361162; 129361172; 129361182; 129464586; 129464596; 129464606; 129494794; 129494804; 129494814; 129495306; 129705482; 129705492; 129791498; 129791508; 129791518; 129808394; 129808404; 130168330; 130168340; 130199050; 130199060; 130199070; 130226186; 130226196; 130226206; 130306570; 130306580; 130306590; 130385418; 130385428; 130385438; 130629642; 130629652; 130629662; 130770452; 131197470; 131602964; 133215262; 133381642; 133381652; 133381662; 133625866; 133625876; 133625886; 133646346; 133650442; 133650452; 133650462; 133758474; 133758484; 133758494; 133845002; 133845012; 133845022; 133949962; 133949972; 133949982; 134339850; 134339870;
8288,128117002; 128117022; 128588042; 128588062; 128598794; 128598814; 129272074; 129272084; 129848330; 129848350; 129997834; 129997844; 129997854; 130742794; 130742804; 130896394; 130896404; 130896414; 133146122; 133146132; 133420564; 133790730; 133790740; 133790750; 133983242; 133983252; 133983262; 134672394; 134672404; 134672414;
12290,11018; 11028; 11038; 11786; 11796; 11800; 11806; 11810; 18698; 18708; 18718; 44298; 44308; 44318; 96522; 96532; 96542; 98570; 98580; 98590; 122122; 122132; 122142; 147722; 147732; 147742; 150282; 150292; 150302; 155402; 155412; 155422; 165902; 165912; 165922; 167690; 167700; 167710; 181002; 181012; 181022; 192522; 192540; 192550; 217610; 217620; 217630; 220938; 220948; 220958; 224522; 224532; 224542; 224788; 224798; 225802; 225812; 225822; 228106; 228116; 228126; 231434; 231438; 231444; 240650; 240660; 240670; 255498; 255508; 255518; 257546; 257556; 257566; 269578; 269598; 272906; 272916; 272926; 277778; 277788; 277790; 304906; 304916; 304926; 317962; 317972; 317982; 323082; 323092; 323102; 323594; 323604; 323614; 324362; 324372; 324382; 324628; 324638; 324874; 324884; 324894; 328970; 328980; 328990; 344586; 344596; 344606; 352010; 352020; 352030; 352034; 353546; 353556; 353566; 380690; 380702; 387594; 387604; 387614; 398602; 398612; 398622; 408586; 408596; 408606; 490770; 490772; 1140746; 1140766; 1174538; 1174548; 1174558; 1289482; 1289492; 1289502; 1373450; 1373460; 1373470; 1419018; 1419028; 1419038; 1534986; 1534996; 1557522; 1605642; 1605652; 1605662; 1717002; 1717012; 1717022; 1897482; 1897492; 1897502; 1913354; 1913364; 1913374; 1922314; 1922324; 1922334; 1935370; 1935380; 1935390; 1976586; 1976596; 1985034; 1985044; 1985054; 1998346; 1998356; 1998366; 1998376; 2021642; 2021652; 2021662; 2027018; 2027028; 2027038; 2051338; 2051348; 2051358; 2142474; 2142484; 2142494; 2222858; 2222868; 2222878; 2298890; 2298900; 2298910; 2526218; 2526228; 2526238; 2535434; 2535444; 2535454; 2588938; 2588948; 2588958; 2615050; 2615060; 2615070; 2883850; 2883860; 2883870; 2983178; 2983188; 2983198; 3002890; 3002900; 3107594; 3107604; 3107614; 3144458; 3144468; 3144478; 128454410; 128454420; 128454430; 129518346; 131278346; 131278356; 131278366;
12292,11274; 11294; 78346; 78356; 102666; 102670; 102680; 102686; 150538; 150548; 151316; 151326; 160778; 160788; 160798; 180490; 180500; 180510; 241162; 241182; 257812; 257822; 264458; 264468; 265738; 265758; 348938; 348948; 348958; 355352; 355358; 359444; 359454; 656660; 656670; 936458; 936468; 1181706; 1181716; 1181726; 1557012; 1557022; 1674250; 1866772; 1866782; 1899786; 1899796; 1958154; 1958164; 1958174; 2808330; 2808340; 2808350; 2994698;
12295,21002; 21012; 21022; 43530; 43540; 43550; 158218; 158228; 158238; 194314; 194324; 194334; 232970; 232980; 232990; 247562; 247572; 247582; 248586; 248596; 248606; 256778; 256788; 256798; 257290; 257300; 257310; 267274; 267284; 267294; 282890; 282900; 282910; 310538; 310548; 310558; 311572; 311582; 344074; 344084; 344094; 409354; 409364; 409374; 1140234; 1140244; 1140254; 1151498; 1151508; 1151518; 1171210; 1171220; 1205002; 1205012; 1205022; 1399818; 1399828; 1399838; 1865994; 1866004; 1866014; 1886730; 1886740; 1886750; 2023186; 2023196; 2023206; 2957322; 2957332; 2957342; 3014154; 3014164; 3014174;
12296,11284; 13578; 13588; 13598; 15122; 15128; 15132; 15134; 15626; 15636; 15646; 18186; 18196; 18206; 18462; 19722; 19740; 19742; 22036; 22046; 22050; 53002; 53012; 53022; 78366; 102676; 117790; 122634; 122644; 122654; 124938; 124948; 124966; 125962; 125972; 125982; 126218; 126222; 126228; 126238; 132618; 132628; 132638; 150558; 150794; 150804; 150814; 154890; 154900; 154904; 154914; 154918; 155658; 155668; 155678; 160798; 198666; 198676; 198686; 232714; 232724; 238602; 238612; 238622; 241176; 242954; 242964; 242974; 252682; 252692; 252702; 256530; 256532; 256540; 256542; 256550; 257802; 258826; 258836; 258846; 264478; 265748; 283402; 283420; 283422; 289034; 289042; 289044; 289052; 289054; 289062; 323338; 323348; 323358; 339474; 339476; 339494; 341514; 341524; 341534; 347146; 347156; 347166; 355338; 355348; 357386; 357404; 357414; 359434; 366858; 366868; 366878; 368650; 368660; 368670; 394258; 394260; 394270; 395018; 395028; 400394; 400402; 400404; 400414; 408330; 408340; 408350; 408358; 474900; 474904; 500498; 500508; 500510; 641290; 641294; 641300; 641310; 641314; 645130; 645140; 645150; 675858; 675860; 675870; 734474; 734484; 734494; 754442; 754452; 754462; 936478; 1155594; 1155604; 1155614; 1213962; 1213972; 1213982; 1557002; 1620746; 1620756; 1620766; 1674260; 1674270; 1676554; 1676564; 1676574; 1720330; 1720340; 1720350; 1748490; 1748500; 1748510; 1866772; 1892618; 1892628; 1892638; 1899806; 1960978; 1960988; 1960998; 1976330; 1976340; 1976350; 1976360; 1996810; 1996820; 1996830; 1996840; 2025738; 2025748; 2025758; 2039050; 2039060; 2039070; 2171146; 2171156; 2171166; 2363402; 2363412; 2363422; 2409738; 2409748; 2409758; 2774026; 2774036; 2774046; 2926090; 2926100; 2926110; 2950174; 2967828; 2988298; 2988308; 2988318; 3255562; 3255572; 3255582;
12297,17930; 17944; 17950; 50186; 50210; 50214; 56078; 56084; 79380; 101130; 101140; 101150; 103946; 103956; 103966; 105492; 148746; 148760; 148770; 151562; 151572; 151582; 171018; 171032; 171042; 197650; 197652; 197662; 204554; 204564; 204582; 229130; 229140; 229150; 244234; 254228; 258314; 258332; 258334; 268070; 268298; 268308; 268318; 283662; 283668; 283682; 302858; 302872; 302878; 308258; 320266; 320280; 320286; 342034; 342036; 342046; 360482; 388882; 388892; 388902; 396298; 396312; 396326; 413962; 413970; 413972; 413986; 589838; 589844; 589854; 866092; 883466; 883476; 883486; 920338; 996362; 996372; 996382; 1036554; 1036568; 1036574; 1054482; 1085212; 1157642; 1157646; 1157652; 1157656; 1157662; 1157666; 1161742; 1161748; 1161758; 1240842; 1240856; 1240862; 1289758; 1366026; 1375242; 1375252; 1375270; 1398538; 1398548; 1398558; 1444370; 1466890; 1466900; 1466910; 1469962; 1469972; 1469982; 1531914; 1531928; 1531934; 1532682; 1532686; 1532692; 1532696; 1532702; 1532706; 1532942; 1532952; 1532962; 1556012; 1585682; 1628682; 1628692; 1628702; 1684494; 1684500; 1684518; 1723662; 1723672; 1723682; 1725450; 1725460; 1725470; 1753106; 1753112; 1753126; 1817354; 1817358; 1817364; 1817368; 1827858; 1832970; 1832988; 1832994; 1901074; 1952014; 1952020; 1952030; 1980426; 1980430; 1980436; 1980440; 1980446; 1980450; 2016270; 2016280; 2016286; 2022674; 2022680; 2022694; 2022704; 2040074; 2040088; 2040102; 2040108; 2043146; 2043164; 2043174; 2058254; 2058268; 2058274; 2161674; 2161684; 2161694; 2245642; 2245652; 2245662; 2528266; 2528270; 2528276; 2528280; 2528286; 2528290; 2616074; 2616084; 2616094; 2678538; 2678548; 2678558; 2682890; 2682900; 2682910; 2693642; 2693652; 2693662; 2693672; 2694154; 2718222; 2740490; 2740500; 2740510; 2854922; 2854932; 2854942; 2882844; 2956810; 2956820; 2956830; 2988554; 2988564; 2988574; 2997258; 2997268; 2997278; 3003402; 3003410; 3003412; 3003420; 3044362; 3044372; 3044382; 3087636; 3087646;
12299,23826; 23828; 23846; 25362; 25364; 55074; 99338; 99348; 99362; 106766; 167454; 205330; 205332; 205342; 246812; 257034; 257052; 257062; 259338; 259348; 259358; 315146; 315156; 315174; 328458; 328468; 328478; 353300; 354058; 354076; 354078; 361482; 361490; 361492; 361500; 361502; 361506; 362762; 362772; 362782; 368404; 368414; 397322; 397332; 397342; 397350; 399394; 403986; 403996; 404006; 412170; 412184; 412190; 518932; 595730; 595732; 595742; 645386; 645396; 645406; 1048078; 1048084; 1048098; 1108234; 1108244; 1108254; 1135370; 1135380; 1135390; 1149198; 1149204; 1149218; 1222154; 1222164; 1222174; 1225994; 1226004; 1226014; 1535502; 1535512; 1535522; 1541390; 1541396; 1541400; 1541406; 1554462; 1568778; 1568788; 1568802; 1569034; 1641738; 1641748; 1641758; 1675530; 1675544; 1675550; 1815054; 1934610; 1934620; 1934622; 1987338; 1987356; 1987358; 1988626; 1988632; 1988646; 1991178; 1991188; 1991198; 1996306; 1996308; 1996318; 1996328; 2002962; 2002964; 2002974; 2012938; 2012948; 2012958; 2045450; 2122002; 2122012; 2122022; 2444298; 2444308; 2444318; 2503444; 2503454; 2509578; 2509588; 2509606; 2675466; 2675486; 2797838; 2797848; 2797858; 2807562; 2807572; 2807582; 2811658; 2811668; 2811678; 2979598; 2979608; 2979618; 128245002; 128245012; 128245022; 128247050; 128247060; 128247070; 128247562; 128247572; 128247582;
12300,1546; 1556; 1566; 3850; 3860; 3870; 77578; 77588; 77598; 79370; 79390; 96010; 96020; 96028; 96030; 97802; 97812; 97822; 99594; 99604; 99614; 99850; 101898; 101908; 101918; 105482; 105502; 105738; 105748; 105756; 105758; 105766; 156682; 156692; 156702; 205834; 205844; 205854; 217354; 217364; 217374; 223498; 223508; 223518; 244244; 244254; 254238; 267530; 267534; 267540; 267550; 268042; 268052; 268810; 268818; 268820; 268828; 268830; 269834; 269844; 308234; 308238; 308244; 308248; 308254; 309514; 309524; 309534; 327946; 327956; 327966; 337418; 337428; 337438; 349962; 349972; 349982; 349990; 360458; 360468; 389898; 389908; 389918; 396554; 396564; 396574; 399882; 399890; 399892; 399900; 399902; 399910; 413706; 413716; 413726; 611338; 611348; 611358; 864266; 864276; 864286; 879626; 879636; 879646; 918026; 918036; 918046; 1040906; 1040916; 1040926; 1085194; 1085214; 1268490; 1268500; 1268510; 1289738; 1289748; 1375498; 1375508; 1375518; 1375528; 1474318; 1474328; 1539594; 1539604; 1539614; 1555978; 1555988; 1555998; 1556490; 1556500; 1556510; 1814794; 1814804; 1814814; 1827860; 1827870; 1842186; 1842206; 1860362; 1860372; 1860382; 1897738; 1897748; 1897758; 1928202; 1928212; 1928222; 1996554; 1996564; 1996574; 2001674; 2001684; 2001694; 2011914; 2011924; 2011934; 2011938; 2045194; 2045204; 2045214; 2618122; 2618132; 2618142; 2677002; 2677012; 2677022; 2694410; 2694420; 2694430; 2718228; 2718238; 2842890; 2842900; 2842910; 2882314; 2882334; 2882826; 2882846; 2959124; 2959134;
12302,25374; 106772; 106782; 106786; 231690; 231700; 231710; 353290; 353310; 357898; 357908; 357918; 368394; 518922; 518942; 838930; 1554442; 1554452; 1569044; 1569054; 1576974; 1576984; 1576994; 1638154; 1638164; 1638174; 2045460; 2045470; 2137354; 2137364; 2137374; 2137384; 2503434; 2503464;
12306,76302; 76306; 76308; 76316; 76322; 76326; 78858; 78868; 78878; 243466; 243484; 243494; 244490; 244500; 244514; 283146; 283156; 283170; 290058; 290076; 290086; 391954; 391956; 391974; 410634; 410644; 410654; 1074954; 1074962; 1074968; 1074972; 1074978; 1074982; 1367050; 1367064; 1367070; 1520914; 1520916; 1520930; 1833226; 1833236; 1833246; 2051598; 2172170; 2172180; 2172190; 2227466; 2227476; 2227486; 2458378; 2458388; 2458398; 2546964; 2546974; 2850826; 2850836; 2850846; 2948878; 3252746; 3252756; 3252766;
12319,10; 20; 30; 23306; 23324; 23334; 50698; 50708; 55562; 55572; 55582; 77326; 77330; 77332; 77342; 77346; 82954; 82972; 82974; 94474; 94484; 94494; 94504; 101386; 101396; 101406; 101410; 163358; 172042; 172052; 172062; 172066; 209422; 209436; 209442; 229642; 229650; 229652; 229660; 229662; 229670; 242698; 242702; 242708; 242712; 242718; 242722; 242728; 245258; 245268; 245278; 247306; 247314; 247316; 247326; 247340; 247354; 248334; 248340; 248354; 267018; 267026; 267032; 267036; 267038; 267794; 267804; 267806; 278030; 278044; 278794; 278812; 278814; 279306; 279316; 279334; 304138; 304148; 304158; 304650; 304668; 304670; 304674; 307466; 307480; 307484; 307486; 315918; 315928; 315934; 318474; 318484; 318494; 320522; 320540; 320550; 327690; 327700; 327710; 327714; 354834; 354844; 354846; 371722; 371740; 371750; 403466; 403480; 403486; 405002; 405012; 405026; 414986; 414996; 440590; 440596; 440606; 725258; 725276; 725278; 938506; 938516; 938534; 1100302; 1100308; 1100318; 1390090; 1390100; 1390110; 1401610; 1401620; 1401634; 1405982; 1441294; 1441304; 1441314; 1469720; 1487118; 1487132; 1487142; 1487144; 1515796; 1517586; 1517596; 1517606; 1527064; 1528590; 1528596; 1528606; 1556238; 1556248; 1556258; 1560334; 1560344; 1637138; 1637144; 1637150; 1676042; 1676052; 1676070; 1682954; 1682964; 1682974; 1683214; 1683228; 1683238; 1715978; 1715996; 1716006; 1716016; 1781774; 1781784; 1781794; 1828362; 1828372; 1828382; 1864458; 1864472; 1864486; 1923086; 1923092; 1923106; 1932042; 1932052; 1932062; 1954322; 1954324; 1954342; 1954352; 1995018; 1995028; 1995038; 2013470; 2017802; 2017812; 2017822; 2027538; 2027548; 2027550; 2029834; 2029844; 2029858; 2029872; 2044170; 2044180; 2044190; 2049802; 2049812; 2049822; 2056714; 2056724; 2123274; 2123284; 2123294; 2155022; 2359826; 2434058; 2434068; 2434078; 2469394; 2469404; 2558238; 2568202; 2568212; 2568222; 2617354; 2617364; 2617374; 2617384; 2630670; 2641166; 2690058; 2690068; 2690078; 2690086; 2724632; 2724646; 2778898; 2778908; 2778918; 2778928; 2811914; 2811924; 2811934; 2903050; 2903060; 2903070; 2926602; 2926612; 2926622; 2982154; 2982164; 2982174; 2982410; 2982420; 2982430; 3016202; 3016212; 3016222; 3016232; 3088650; 3088660; 3088670; 3096074; 3096084; 3118858; 3118868; 3118878; 3118888; 3190546; 3193874; 3215122; 3226898; 3239694;
12330,247306; 247316; 247326; 1469710; 1515786; 1515806; 1527060; 2013450; 2013460; 2056734; 2137098; 2137108; 2137118; 2370314; 2469406; 2558218; 2558228; 2724618; 3256340; 3256350;
24615,153354; 153364; 153374; 688906; 688916; 688926; 833546; 833556; 833566; 1174794; 1174808; 1383690; 1383700; 1383710; 1849098; 1849108; 1849118;
24616,104970; 104980; 104990; 123914; 123924; 123934; 153098; 153108; 153118; 225034; 225044; 225054; 225058; 266762; 266772; 266782; 320778; 320788; 320798; 322314; 322324; 322334; 646154; 646164; 646174; 681226; 681236; 681246; 708874; 708884; 708894; 773130; 773150; 816906; 816916; 816926; 817162; 817172; 817182; 840970; 840980; 840990; 845586; 879882; 879892; 882186; 882196; 882206; 889866; 889876; 889886; 901898; 901908; 901918; 930314; 930324; 930334; 936202; 936212; 936222; 1019914; 1019924; 1019934; 1037322; 1037332; 1037342; 1053450; 1053460; 1053470; 1076234; 1076244; 1076254; 1092362; 1092372; 1092382; 1106698; 1106708; 1106718; 1115658; 1115668; 1115678; 1117450; 1117460; 1117470; 1174818; 1188362; 1188372; 1188382; 1317386; 1317396; 1317406; 1347082; 1360906; 1360916; 1360926; 1435668; 1435678; 1495562; 1495572; 1495582; 1531658; 1531668; 1531678; 1536778; 1536788; 1555466; 1555476; 1555486; 1621002; 1716234; 1716244; 1716254; 1717514; 1717524; 1717534; 1719818; 1719828; 1719838; 1784330; 1784340; 1784350; 1789706; 1789716; 1789726; 1974282; 1974292; 1974302; 2056202; 2056212; 2056222; 2067210; 2067220; 2067230; 2069514; 2069524; 2069534; 2082826; 2082846; 2122506; 2122516; 2122526; 2170890; 2170900; 2170910; 3048724;
65142,1800194;
65148,1882114;
65150,1087760;
65153,1925382;
65158,1984257;
65163,1202440;
65168,1246983;
65183,2385967; 2385984;
65184,1388547;
65191,1432581;
65194,1492997;
65196,1525766;
65198,1538055;
65199,1552905;
65216,2804015;
